,user_id,item_id,rating
75777,514,710,1
27471,514,302,1
38325,514,651,1
64870,514,152,1
52173,514,64,1
41062,514,470,0
46172,514,647,0
75353,514,778,1
64106,514,191,1
73951,514,24,0
42328,514,19,1
56234,514,183,0
93972,514,190,1
26210,514,746,1
91063,514,87,1
71032,514,1115,1
49300,514,26,0
46938,514,283,1
85926,514,100,1
88159,514,68,1
66577,514,511,0
42458,514,214,1
34200,514,392,1
45758,514,301,1
88114,514,237,1
42494,514,258,1
34183,514,367,1
37236,514,69,1
28348,514,179,1
49497,514,169,1
26155,514,429,1
35220,514,715,1
32624,514,732,1
28889,514,4,1
68918,514,208,1
30693,514,307,1
34316,514,1035,0
83792,514,474,1
25346,514,15,1
74432,514,89,1
34416,514,42,1
65899,514,1039,1
38636,514,729,1
51430,514,174,1
52862,514,229,0
45529,514,259,1
48899,514,890,0
69107,514,1074,1
31938,514,243,0
44137,514,181,1
27250,514,175,1
42005,514,28,1
31918,514,204,1
36367,514,658,1
88668,514,98,1
61659,514,587,1
90820,514,268,1
47170,514,156,1
96042,514,196,1
27686,514,748,0
61604,514,50,1
47119,514,527,1
53062,514,194,1
48935,514,652,1
85572,514,137,0
30592,514,45,1
73441,514,12,1
39080,514,109,0
71714,514,1600,1
50110,514,430,1
43216,514,186,1
50180,514,48,1
46377,514,486,0
54115,514,462,1
81839,514,898,0
50608,514,10,1
94873,514,153,1
67768,514,655,1
60662,514,202,1
28562,514,344,0
60886,514,25,1
72214,514,949,0
33819,514,659,0
31473,514,423,1
81329,514,796,1
54459,514,97,1
50406,514,172,1
37681,514,135,1
39239,514,735,1
43534,514,132,1
50510,514,1160,1
92019,514,568,1
61069,514,384,0
35543,514,239,1
55043,514,116,1
49965,514,7,1
38865,514,510,0
82659,514,265,1
31749,514,318,1
95554,514,432,1
73407,514,306,1
34128,514,750,1
79651,514,157,1
91389,514,222,1
55508,514,1047,0
28735,514,558,1
49720,514,173,1
53711,514,747,1
63828,514,216,1
27033,514,402,1
28397,514,83,1
43946,514,293,0
28681,514,150,0
27927,514,269,1
80282,514,195,1
35326,514,380,1
53859,514,197,1
33651,514,336,0
39008,514,631,1
26793,514,47,1
91654,514,199,0
37440,514,709,0
82405,514,134,0
28043,514,609,1
47004,514,342,0
26347,514,328,0
32403,514,1014,0
40459,514,275,1
69296,514,79,1
51642,514,31,1
29031,514,1,1
41412,514,792,1
59022,514,211,0
57318,514,154,1
29052,514,11,1
70056,514,168,1
65374,514,95,1
84088,514,274,1
26411,514,189,1
25260,514,96,1
85144,514,188,1
61869,514,49,0
34611,514,170,0
41627,514,228,1
47450,514,431,1
40651,514,483,1
96457,514,1101,1
44756,514,473,0
70089,514,22,1
64729,514,176,1
65628,514,144,0
96707,514,421,1
70143,514,88,1
74856,514,180,0
97271,514,433,1
34601,514,58,1
44700,514,136,1
32386,514,408,1
41551,514,178,1
70313,514,81,1
45476,514,200,0
48185,514,403,0
41827,514,73,1
85288,514,177,0
84577,514,118,0
40604,514,531,0
38220,514,405,0
61817,514,648,0
47349,514,435,0
36682,514,257,1
58800,514,13,0
57076,514,234,0
38496,514,14,0
70041,514,272,1
40722,514,988,0
70498,514,185,0
42983,515,302,0
48473,515,748,0
98175,515,340,0
48022,515,1399,1
80017,515,304,1
34953,515,271,1
55189,515,286,0
80152,515,538,0
95646,515,259,0
53338,515,269,0
25719,515,362,1
42781,515,328,0
49250,515,687,0
60224,515,289,0
70221,515,300,1
37227,515,310,0
25587,515,344,0
33235,515,315,1
42247,515,750,0
26536,515,690,0
47743,515,900,1
96316,515,895,1
40710,515,323,0
72254,515,342,0
62078,515,905,0
30981,515,243,0
28474,515,288,1
97672,515,326,0
98451,515,332,0
41240,515,258,1
29565,515,292,0
72095,515,294,0
58998,515,1430,0
40163,515,682,1
30219,515,893,0
35477,515,322,0
25860,515,313,1
35928,515,307,1
30137,515,329,0
64148,515,347,0
84553,516,474,1
36566,516,50,1
46457,516,169,1
87934,516,582,1
56272,516,286,1
54199,516,660,1
28915,516,191,1
29802,516,523,0
77577,516,204,1
31014,516,628,1
85918,516,357,0
57254,516,194,1
72063,516,214,0
36266,516,902,1
80292,516,515,1
56947,516,212,1
34017,516,181,1
43332,516,250,1
26016,516,199,0
61769,516,431,0
33003,516,310,1
27895,517,300,1
34088,517,269,0
37666,517,50,1
54496,517,333,0
40750,517,1,0
52331,517,823,0
73087,517,237,0
82349,517,294,0
82332,517,740,1
75632,517,311,0
99307,517,131,0
32117,517,873,0
54607,517,405,1
36692,517,275,1
80927,517,328,0
93395,517,181,1
26955,517,284,0
43852,517,127,1
48378,517,538,1
40950,517,222,1
32540,517,111,0
48802,517,258,1
85960,517,1177,1
51180,517,335,0
51507,517,1047,0
51090,517,761,1
49391,517,105,0
98802,517,229,0
31878,517,283,1
93653,517,472,0
83468,517,748,1
29489,517,1016,0
93667,517,755,0
36353,517,597,1
95780,517,117,1
33406,517,369,1
74174,517,25,0
39542,518,117,1
30098,518,717,1
25984,518,1047,1
36528,518,273,1
56856,518,125,1
99742,518,410,0
62337,518,106,1
52358,518,544,0
67797,518,129,1
75910,518,289,1
56332,518,276,1
37119,518,866,1
35558,518,924,0
40855,518,864,0
71191,518,1,1
36081,518,118,1
35086,518,546,1
32514,518,7,0
99707,518,405,1
40453,518,591,0
25861,518,124,0
83627,518,240,0
37627,518,120,0
31019,518,685,1
43191,518,1040,0
33835,518,1028,0
26045,518,291,0
87278,518,742,1
26627,518,919,1
53983,518,475,1
33942,518,123,0
41080,518,1011,1
52696,518,280,1
30282,518,458,0
49891,518,476,1
34903,518,151,0
50615,518,10,0
40534,518,126,1
44049,518,147,1
28806,518,763,0
44184,518,820,0
31728,518,370,1
54396,518,1114,0
92982,518,508,0
42675,518,1335,0
57572,518,829,0
27387,518,934,0
83830,518,713,1
34534,518,1079,0
26344,518,25,1
29584,518,1017,0
41513,518,300,0
66862,518,628,1
50499,518,9,0
81572,518,744,1
58861,518,121,1
35779,518,696,1
49729,518,412,0
55518,518,847,1
63171,518,288,0
98903,518,619,1
26779,518,284,1
34960,518,595,0
29463,518,547,0
28076,518,14,0
34219,518,236,0
39597,518,471,0
35904,518,13,1
98706,518,920,0
34229,518,222,1
88154,518,235,1
32576,518,100,1
83861,518,237,1
96349,519,991,0
30925,519,909,1
32476,519,263,1
65859,519,903,1
81218,519,874,1
29626,519,335,1
60817,519,340,1
27867,519,1280,1
44956,519,332,0
89744,519,268,1
41946,519,330,1
69282,519,333,0
31904,519,1592,1
53102,519,313,1
62036,519,328,0
65348,519,1612,1
47020,519,339,0
84622,519,895,1
92603,519,682,0
99825,519,887,1
38965,519,748,0
63638,519,350,1
27008,519,352,1
32903,519,324,0
42884,519,325,0
89785,519,751,1
39906,519,1062,1
66698,519,1295,1
44066,519,259,0
95531,519,346,1
31768,519,336,1
45350,519,1293,1
50254,519,264,0
60801,519,680,1
38585,519,878,1
34621,519,299,1
74204,519,879,1
37568,519,288,1
54792,519,351,1
30166,519,349,1
34324,519,908,1
41665,519,1591,1
72744,519,1238,1
98739,519,348,1
26400,519,1617,1
97771,519,1434,1
30452,519,327,1
42233,519,266,1
32135,519,243,0
59694,520,311,0
35365,520,678,0
61548,520,690,1
27642,520,283,1
75440,520,871,0
36755,520,25,1
63809,520,310,1
29141,520,269,1
39026,520,242,1
28219,520,1051,0
26388,520,315,1
64955,520,294,0
32564,520,274,0
56546,520,100,1
31009,520,300,1
47705,520,286,1
30850,520,289,1
49450,520,302,0
89148,520,990,1
55403,520,240,0
31203,520,1028,0
51081,520,898,1
81222,520,893,0
30033,521,427,0
50456,521,393,0
38038,521,117,1
27358,521,156,1
92037,521,231,0
78440,521,208,0
55392,521,159,0
36779,521,392,0
55908,521,154,0
40168,521,268,1
79083,521,1240,0
98769,521,300,0
33605,521,73,0
42111,521,475,0
55131,521,172,0
35822,521,206,1
43971,521,22,1
51346,521,97,0
83557,521,127,1
54314,521,31,0
34153,521,33,1
84519,521,257,0
33022,521,721,1
75154,521,550,0
47501,521,168,1
85242,521,195,1
97259,521,204,1
76594,521,249,1
55305,521,95,0
67345,521,751,0
98652,521,188,1
78750,521,566,0
46559,521,25,0
28881,521,288,0
87485,521,183,0
75411,521,684,0
36710,521,1012,0
32134,521,173,1
52104,521,96,1
60575,521,77,0
39885,521,625,0
93321,521,68,1
44054,521,431,1
44989,521,755,0
46622,521,191,1
38703,521,380,0
76480,521,833,0
55358,521,13,0
96836,521,239,1
33772,521,826,0
52186,521,732,0
94274,521,79,1
31058,521,228,1
47538,521,7,0
29727,521,238,0
42554,521,235,0
28600,521,153,1
95349,521,215,0
86667,521,526,0
27088,521,1016,0
49544,521,385,0
28990,521,72,0
86501,521,216,0
44638,521,56,1
41805,521,151,0
66037,521,226,1
31848,521,474,0
69161,521,568,0
27244,521,179,1
29564,521,248,0
86446,521,827,0
29478,521,202,0
41777,521,829,0
29552,521,232,0
39106,521,258,1
35506,521,1059,0
32511,521,182,0
69264,521,520,0
85530,521,203,0
77640,521,679,0
40461,521,227,0
55626,521,748,0
57151,521,1013,0
49045,521,655,1
96422,521,597,0
50764,521,763,1
29503,521,161,0
55603,521,405,0
34997,521,250,0
43139,521,50,1
52452,521,99,0
38590,521,11,1
84254,521,421,1
64319,521,12,1
37458,521,132,0
26192,521,81,0
36424,521,144,0
53804,521,402,0
34906,521,1022,1
33400,521,271,0
83659,521,210,0
29421,521,241,1
71937,521,222,1
30019,521,291,0
64440,521,89,0
32006,521,90,0
56835,521,17,0
28780,521,230,0
31764,521,176,1
95018,521,174,1
54850,521,967,0
71883,521,23,0
65805,521,324,0
83776,521,125,0
52404,521,163,0
28646,521,100,0
80772,521,273,0
88182,521,1,0
88203,521,403,1
66530,521,87,0
41544,521,229,0
88264,521,265,0
74910,521,246,1
30878,521,423,0
47342,521,1014,0
58107,521,186,1
71430,521,343,0
49087,521,135,1
56064,521,2,0
54626,521,109,1
34739,521,743,0
99428,521,42,1
53441,521,240,0
59690,521,298,0
72867,521,290,0
71150,521,651,0
59762,521,742,0
50074,521,184,1
87272,521,496,0
42950,521,121,0
27511,521,69,0
46297,521,1244,0
82736,521,147,1
71022,521,108,0
67722,521,754,0
97083,521,181,1
30614,521,659,1
47874,521,8,0
45634,521,28,0
42469,521,746,1
73736,522,480,1
48167,522,12,1
48297,522,192,1
32477,522,523,1
54098,522,23,1
68748,522,200,1
53602,522,134,1
83536,522,168,1
66452,522,48,1
37031,522,133,0
66433,522,521,1
43549,522,654,1
38051,522,128,1
33419,522,173,1
42431,522,179,1
70520,522,205,1
76547,522,208,1
68816,522,135,1
40848,522,430,1
62401,522,11,1
60936,522,492,1
34707,522,79,0
99372,522,514,0
36854,522,318,1
55023,522,543,1
90623,522,180,1
51392,522,510,1
29426,522,96,0
29386,522,100,1
69103,522,530,1
66816,523,1047,1
55187,523,722,0
94999,523,56,0
91235,523,1121,1
33629,523,575,1
40263,523,476,0
34239,523,514,1
89297,523,1472,1
31326,523,50,1
34326,523,285,1
48600,523,70,1
36148,523,9,1
28566,523,516,1
31808,523,792,1
53420,523,430,1
40725,523,163,1
61753,523,412,0
74093,523,732,1
28376,523,154,1
97346,523,1069,1
78482,523,197,1
70157,523,14,1
27657,523,186,0
82059,523,42,0
33834,523,211,1
36376,523,66,1
35688,523,181,1
43633,523,944,1
34127,523,652,0
55705,523,1195,1
29697,523,83,1
94574,523,155,1
33412,523,166,1
40880,523,194,1
76802,523,67,1
79357,523,638,1
54189,523,210,1
69307,523,451,1
83789,523,408,1
27285,523,662,1
31559,523,1022,1
53751,523,384,0
38780,523,8,1
99355,523,949,1
49316,523,306,1
97396,523,213,1
50209,523,477,0
91260,523,531,1
34766,523,289,1
68639,523,407,1
31184,523,3,1
37884,523,189,1
34067,523,707,1
35238,523,794,1
81525,523,694,1
77211,523,255,1
32568,523,727,1
59289,523,1014,1
32984,523,629,1
98545,523,435,1
26508,523,153,1
42507,523,25,1
39226,523,204,1
34310,523,208,1
51824,523,663,1
70284,523,523,0
25808,523,114,1
49849,523,582,1
40442,523,167,1
60188,523,95,1
45444,523,116,1
45461,523,866,1
47598,523,634,1
70920,523,954,1
85820,523,202,1
77601,523,179,0
72162,523,258,1
79255,523,97,1
80112,523,257,1
81413,523,432,1
59986,523,508,0
51126,523,301,1
29313,523,393,1
38885,523,72,1
89748,523,169,1
44349,523,509,1
55918,523,1041,1
96400,523,168,1
40942,523,934,1
81172,523,863,1
28764,523,242,1
34317,523,269,1
46629,523,533,1
48195,523,1,1
68803,523,874,1
26489,523,382,1
31141,523,935,1
30207,523,549,1
32113,523,1009,1
90122,523,1036,1
52841,524,550,0
56876,524,654,1
83930,524,514,1
33495,524,724,0
26373,524,615,0
52544,524,238,1
81154,524,92,1
67585,524,14,1
43925,524,416,1
60438,524,508,1
27228,524,95,0
49366,524,209,1
75768,524,12,0
85057,524,792,1
84095,524,663,0
58978,524,419,0
92294,524,174,1
90698,524,493,1
66255,524,466,1
41914,524,504,1
31997,524,707,1
94441,524,134,1
86297,524,13,1
35737,524,24,0
27628,524,234,1
43940,524,705,0
79949,524,96,1
64163,524,1101,1
50185,524,484,1
58783,524,414,1
34092,524,642,1
68568,524,559,0
46861,524,133,1
40275,524,1454,0
29511,524,168,0
34399,524,210,0
61167,524,449,0
35515,524,518,0
71498,524,704,1
56780,524,606,1
80883,524,495,1
70463,524,235,0
28572,524,179,1
81998,524,135,0
37207,524,530,1
45117,524,443,1
41473,524,380,0
42855,524,55,0
81789,524,116,1
85516,524,676,0
44587,524,930,0
52878,524,321,0
66149,524,1074,0
80562,524,310,1
26203,524,205,1
64150,524,228,0
69187,524,661,0
63894,524,1041,0
96438,524,150,0
29625,524,742,0
82206,524,651,1
31114,524,161,1
71607,524,4,1
44827,524,578,1
57332,524,638,0
27668,524,942,1
73730,524,82,1
35179,524,192,1
45416,524,129,1
45397,524,751,1
26765,524,605,0
32911,524,525,0
56135,524,1065,0
30872,524,185,1
54948,524,517,1
43706,524,322,1
32774,524,497,0
49219,524,558,1
34012,524,898,1
36306,524,29,0
94535,524,471,1
45504,524,79,1
47988,524,405,0
40516,524,451,0
45508,524,319,1
92192,524,117,0
36373,524,277,0
27181,524,66,0
27723,524,479,1
34079,524,76,1
40937,524,436,1
37140,524,180,1
26770,524,182,1
27849,524,423,1
33363,524,31,1
98809,524,265,1
60982,524,273,0
47191,524,382,0
86244,524,488,1
48834,524,965,1
28668,524,928,1
62495,524,815,0
30161,524,284,0
34428,524,172,0
32464,524,541,0
44592,524,72,1
55241,524,546,1
40470,524,494,1
45641,524,649,1
77102,524,700,1
50640,524,511,1
71557,524,1046,0
28777,524,127,1
49364,524,47,0
71868,524,943,0
77063,524,194,1
34433,524,289,1
42837,524,52,1
54168,524,496,0
64321,524,1421,1
36323,524,286,1
87158,524,131,1
32285,524,237,0
71591,524,461,0
31221,524,184,0
71648,524,259,0
90984,524,429,0
47174,524,118,1
34115,524,178,0
26822,524,603,0
40475,524,831,0
77899,524,739,0
28420,524,410,0
37559,524,100,1
71010,524,126,1
54479,524,107,0
29649,524,506,1
96812,524,1107,1
27888,524,187,1
97751,524,614,1
50379,524,583,1
87638,524,56,1
62801,524,499,1
30969,524,42,0
73933,524,708,1
53197,524,447,1
44454,524,836,0
90529,524,1184,0
29335,524,467,1
84689,524,221,1
56237,524,618,0
49804,524,124,1
99203,524,519,1
28079,524,483,1
39536,524,1204,0
74070,524,796,0
62368,524,216,1
49819,524,94,0
41277,524,435,1
36766,524,281,0
80024,524,69,1
53486,524,50,1
62741,524,693,1
30268,524,490,0
36097,524,1456,0
60695,524,1126,0
53732,524,186,0
99254,524,430,0
76662,524,385,0
76022,524,275,0
38926,524,97,1
49753,524,1124,0
34674,524,474,1
52205,524,1553,0
41297,524,44,1
78888,524,227,0
48478,524,204,0
34175,524,646,1
86845,524,1073,1
45780,524,709,1
80892,524,269,1
31244,524,554,1
40042,524,480,1
38223,524,679,0
26158,524,151,0
26250,524,285,0
47706,524,1113,0
45759,524,573,1
69885,524,170,1
62671,524,823,1
26983,524,198,1
27554,524,1560,1
65271,524,1050,0
26229,524,660,1
38312,524,670,1
26873,524,1044,1
42935,524,65,1
41094,524,77,0
81414,524,302,1
45628,524,71,0
73642,524,311,1
49986,524,895,1
95852,524,226,0
33450,524,290,0
76203,524,1048,1
33805,524,213,1
87369,524,501,0
53519,524,549,1
60284,524,132,1
80336,524,526,0
78766,524,23,1
90549,524,418,0
55964,524,748,0
45056,524,492,0
55355,524,7,0
56445,524,393,0
32350,524,866,0
46604,524,640,0
44440,524,1152,0
40125,524,781,0
53064,524,32,1
26705,524,1268,0
44078,524,584,0
40774,524,516,1
33440,524,607,0
72980,524,515,1
80100,524,218,0
75518,524,855,1
31592,524,291,1
67433,524,715,1
95912,524,175,0
82634,524,433,1
26643,524,650,0
43515,524,520,0
49896,524,612,0
29298,524,527,1
28528,524,193,1
39344,524,469,1
51753,524,211,1
50986,524,482,1
35072,524,978,0
80225,524,208,1
99785,524,481,1
40988,524,301,1
42599,524,81,0
78311,524,22,0
91714,524,60,1
99559,524,318,1
65632,524,70,1
51000,524,478,0
78911,524,222,0
70003,524,582,0
67987,524,521,1
41360,524,845,1
79339,524,485,0
64480,524,818,0
49681,524,472,0
86079,524,1540,0
86720,524,657,1
43443,524,197,1
44306,524,403,1
40661,524,1129,0
70076,524,39,1
49571,524,432,0
95583,524,212,1
46398,524,513,1
35693,524,215,0
82369,524,386,1
63272,524,241,1
55829,524,367,1
54268,524,402,0
72842,524,230,0
91794,524,647,0
85310,524,6,1
46739,524,111,1
65080,524,98,0
65072,524,173,1
58214,524,1093,1
32945,524,931,0
43043,524,568,1
89228,524,58,1
26209,524,89,1
46176,524,304,1
28507,524,702,1
86016,524,528,1
40181,524,684,1
58677,524,498,1
43947,524,950,1
27600,524,1154,0
36236,524,613,1
35155,524,712,1
49735,524,837,0
80223,524,64,0
68601,524,476,0
76898,524,239,0
39644,524,181,0
27338,524,143,0
66967,524,570,1
66968,524,523,1
57736,524,195,0
74173,524,203,1
98865,524,955,0
30337,524,199,1
42100,524,1166,1
35582,524,191,1
45353,524,604,1
46226,525,127,0
55302,525,597,0
26505,525,123,0
46240,525,475,0
87997,525,7,0
54200,525,405,1
33572,525,1011,0
86392,525,293,0
76188,525,14,0
84387,525,742,0
50182,525,762,1
66707,525,269,1
61549,525,472,0
40799,525,125,0
33470,525,412,0
34241,525,685,1
77550,525,676,0
44754,525,151,1
29498,525,411,0
49121,525,928,0
39818,525,252,0
30835,525,121,1
33853,525,1012,0
48663,525,124,0
37675,525,25,1
82007,525,282,1
96012,525,713,1
38559,525,595,0
40945,525,250,0
36996,525,255,0
26181,525,1,1
38346,525,118,0
93705,525,248,1
64853,525,291,0
92390,525,181,1
34455,525,276,1
44580,525,15,1
53746,525,322,0
28731,525,829,0
45531,525,288,1
33529,525,332,1
70032,525,100,1
27404,525,281,0
41324,525,596,1
39442,525,111,1
52704,525,1047,0
54191,525,1315,1
29600,525,300,1
61784,525,257,1
31668,525,237,1
95038,525,147,0
50324,525,289,0
48152,525,1014,0
99734,525,106,0
35893,526,676,1
49103,526,475,1
80900,526,285,1
94813,526,258,0
73751,526,273,0
81727,526,150,0
43596,526,323,0
38268,526,936,1
62448,526,277,0
29791,526,315,1
42014,526,282,0
87180,526,845,1
88087,526,271,0
96106,526,591,1
77678,526,302,1
54535,526,508,1
30372,526,283,0
77720,526,260,0
95078,526,313,1
41740,526,1084,1
56154,526,742,0
78146,526,248,1
56854,526,300,0
32623,526,147,1
88345,526,298,1
27809,526,7,1
56371,526,331,0
40139,526,250,0
45433,526,50,1
96291,526,245,0
55644,526,751,0
42990,526,342,0
47211,526,328,0
92435,526,272,1
36615,526,919,0
36666,526,678,0
88798,526,125,0
85707,526,181,1
45731,526,332,0
45891,526,750,1
38016,526,312,0
75575,526,325,0
70852,526,121,0
28727,526,269,1
40849,526,748,0
69115,526,294,0
40676,526,343,0
48837,526,690,0
72950,526,100,1
57452,526,307,0
53192,526,288,1
80335,526,1007,0
30789,526,875,0
34901,526,886,0
41388,526,293,1
83813,526,127,1
97127,526,123,0
31213,526,270,0
36894,526,243,0
47832,526,544,0
32255,526,346,0
38929,526,1,1
45781,526,879,0
34532,526,754,0
36473,526,408,1
64303,526,333,0
61021,526,276,1
30475,526,301,0
28374,527,646,1
40678,527,652,1
76526,527,431,0
28940,527,207,1
72678,527,168,1
47447,527,466,0
39011,527,517,1
62312,527,603,1
30932,527,201,0
35388,527,514,1
72763,527,234,1
50869,527,657,1
30538,527,653,1
28391,527,64,0
59422,527,211,1
27781,527,28,0
72391,527,192,1
92042,527,423,0
30732,527,56,1
56550,527,153,1
34645,527,709,1
41540,527,467,0
51335,527,200,0
71718,527,86,1
32413,527,324,0
35076,527,1333,0
36856,527,59,1
41486,527,429,1
77010,527,179,0
41415,527,96,1
89019,527,433,1
64419,527,1101,1
36885,527,19,0
54242,527,70,1
47376,527,169,1
32607,527,213,1
80859,527,275,0
84390,527,23,1
29116,527,99,0
84343,527,175,0
76976,527,174,1
79944,527,508,0
32839,527,156,0
43613,527,651,1
43220,527,962,0
31983,527,181,1
38132,527,317,1
31729,527,50,1
33232,527,868,1
82205,527,279,1
46765,527,425,1
51709,527,671,1
27904,527,963,1
32470,527,193,0
50558,527,855,0
40554,527,202,0
28038,527,127,1
43963,527,7,1
57681,527,170,0
39651,527,176,0
29394,527,285,1
71451,527,69,1
48775,527,628,0
70622,527,154,0
43207,527,60,1
43249,527,655,0
90387,527,134,1
39067,527,479,1
50120,527,462,0
47789,527,182,1
72334,527,214,1
81890,527,878,0
60315,527,511,1
98901,527,144,1
66308,527,185,1
57182,527,11,1
35316,527,474,0
67421,527,191,1
26972,527,152,0
26977,527,956,1
52710,527,647,1
69875,527,187,1
69708,527,640,1
55161,527,183,1
76019,527,116,1
79001,527,1211,0
29528,527,634,1
27683,527,588,1
29197,527,210,1
36126,527,87,0
75641,527,357,1
75972,527,135,0
72325,527,558,1
99384,527,526,1
65081,527,172,1
90195,527,318,0
30984,527,203,1
31475,527,143,0
81312,527,475,0
45428,527,177,1
27824,527,615,1
34979,527,22,1
44410,527,4,0
87211,527,1149,1
35644,527,631,1
38097,527,543,1
39527,527,531,0
94238,527,499,1
59803,527,197,1
43533,527,209,1
53327,527,673,1
67183,527,427,1
28238,527,204,1
45286,527,100,1
49228,527,283,1
66351,527,492,0
56402,527,496,1
45023,527,498,1
69912,527,661,1
42197,527,93,1
65347,527,180,1
49879,527,91,0
48944,527,14,0
85749,527,582,0
43189,527,238,1
38244,527,507,1
39978,527,208,1
29782,527,190,1
71291,527,129,0
99892,527,659,1
96864,527,9,1
30286,527,513,1
28823,527,1109,0
49898,527,528,0
75416,527,12,1
30862,527,124,1
59461,527,286,0
40913,528,615,1
55436,528,1618,0
95700,528,1254,0
47368,528,185,1
37249,528,174,1
97064,528,213,1
64979,528,31,1
97342,528,678,0
34010,528,657,1
60233,528,541,0
31265,528,423,0
55140,528,69,0
48481,528,505,1
57791,528,294,0
34862,528,50,1
87689,528,202,1
43975,528,298,1
26527,528,485,0
48563,528,168,1
49944,528,56,0
53537,528,173,1
70946,528,427,1
36439,528,238,0
40218,528,523,1
57682,528,83,1
42348,528,178,1
32988,528,310,0
74311,528,258,1
52000,528,77,0
42369,528,484,0
51668,528,109,1
33736,528,479,1
82524,528,526,1
48567,528,203,1
34537,528,82,1
99658,528,410,1
91012,528,250,0
39768,528,181,1
26583,528,239,1
30005,528,751,1
28419,528,358,0
44864,528,402,1
77308,528,845,0
31875,528,193,1
42706,528,588,0
33923,528,393,0
27687,528,58,1
47340,528,210,1
83773,528,422,0
30824,528,748,0
80605,528,204,1
36920,528,194,1
92262,528,79,1
65570,529,880,1
37940,529,340,0
69439,529,309,0
30338,529,331,1
68992,529,264,0
68743,529,327,1
55893,529,286,1
32377,529,323,1
26827,529,325,0
34633,529,984,1
89314,529,307,1
46999,529,310,1
44973,529,271,1
90506,529,689,0
67109,529,343,0
49770,529,682,1
99533,529,875,1
90534,529,260,1
93882,529,268,1
47665,529,270,1
32654,529,292,1
40290,529,245,0
56085,529,258,1
44245,529,319,1
58716,529,322,1
39935,529,294,1
90903,529,690,0
71109,529,332,1
31547,529,873,1
34247,529,269,0
54646,529,288,1
97837,529,333,1
84337,529,991,0
61795,529,749,1
87852,529,324,0
90612,529,300,1
47451,529,876,0
81730,529,301,1
42796,529,886,1
39063,529,1038,1
54489,529,328,1
41015,529,326,1
36639,529,321,1
37717,530,172,1
71863,530,1226,1
94991,530,181,0
29684,530,156,1
37772,530,357,1
54756,530,88,1
62620,530,333,0
70004,530,176,0
60129,530,100,1
32052,530,322,1
73110,530,443,1
33225,530,178,1
31268,530,328,1
31026,530,214,0
83104,530,220,1
58388,530,204,1
28635,530,535,1
43384,530,183,1
86417,530,1136,1
52043,530,487,1
84811,530,607,1
35317,530,483,0
40055,530,60,1
26688,530,527,1
54678,530,660,0
70317,530,174,1
32707,530,50,1
30456,530,476,1
91621,530,470,0
48302,530,64,1
39699,530,56,0
54414,530,815,1
88311,530,275,1
37367,530,319,0
44615,530,582,1
68621,530,255,1
39731,530,163,0
31181,530,692,1
30773,530,1300,0
33901,530,70,1
59276,530,195,0
85355,530,237,1
55751,530,98,1
41468,530,191,1
63913,530,196,1
31916,531,289,0
84372,531,1316,1
40859,531,327,0
78537,531,311,1
34967,531,332,1
73725,531,898,1
58251,531,259,0
41958,531,288,0
43601,531,895,0
54747,531,338,0
42933,531,302,1
56928,531,890,0
72694,531,892,0
61526,531,300,1
39356,531,358,0
33680,531,457,0
44264,531,688,0
93803,531,908,0
48966,531,286,1
26703,531,990,1
28958,531,905,1
56353,531,690,1
96923,531,313,1
38391,531,312,1
50311,531,751,1
47440,531,748,1
86367,531,894,0
31902,531,323,1
48696,531,245,1
80587,531,329,1
62205,532,520,1
38219,532,151,1
43105,532,1207,0
36659,532,879,0
48695,532,135,0
50601,532,946,1
53840,532,535,1
31245,532,421,1
34475,532,302,1
56223,532,230,1
60693,532,931,0
84847,532,298,1
76087,532,1228,0
28856,532,96,1
90977,532,98,1
74653,532,240,0
73290,532,352,0
36187,532,545,0
29258,532,690,1
49025,532,44,1
68362,532,313,1
39405,532,1221,1
71905,532,204,1
78099,532,1199,0
48174,532,1039,1
33019,532,153,1
65301,532,272,1
26995,532,95,1
31642,532,538,1
59107,532,191,1
35576,532,329,1
28493,532,655,1
46099,532,125,1
44665,532,636,1
40790,532,354,1
41148,532,305,0
99509,532,916,0
39161,532,353,0
65291,532,1168,1
79217,532,1217,1
97444,532,215,1
39704,532,148,1
30593,532,586,1
40480,532,252,1
38428,532,419,1
62341,532,82,1
89648,532,311,0
59093,532,833,1
84396,532,761,1
30588,532,685,1
48229,532,796,1
53973,532,52,1
42731,532,915,1
77696,532,8,1
65288,532,1189,1
59540,532,483,1
31207,532,1470,1
29987,532,515,1
77431,532,1136,0
61871,532,186,1
94060,532,1594,1
30823,532,284,1
32276,532,568,1
45660,532,97,1
54211,532,318,1
51527,532,619,1
87110,532,917,1
35879,532,195,1
29032,532,235,0
29833,532,682,1
31003,532,241,1
94067,532,576,1
30141,532,210,1
31525,532,500,1
34995,532,266,1
39933,532,51,1
38786,532,929,0
39310,532,926,0
49438,532,898,1
60350,532,1092,0
38230,532,914,1
95211,532,187,1
46306,532,228,1
54625,532,708,1
45658,532,29,0
52367,532,295,1
81930,532,282,1
33166,532,168,1
28828,532,1119,1
91873,532,143,1
56061,532,181,1
79709,532,426,1
26665,532,58,1
93095,532,248,1
51526,532,72,0
53351,532,147,1
49428,532,268,1
30985,532,242,1
30240,532,205,1
28834,532,345,1
37046,532,259,0
98559,532,332,1
30504,532,468,1
50359,532,570,1
91167,532,1240,0
42774,532,364,0
