,user_id,item_id,rating
34783,429,365,2
26606,429,258,4
44893,429,181,5
38285,429,183,4
41095,429,631,4
26564,429,216,4
41081,429,233,3
45230,429,1218,3
17392,429,635,3
84821,429,293,4
84998,429,180,5
45047,429,281,3
47840,429,70,4
52661,429,191,5
35789,429,209,4
38188,429,290,3
51949,429,480,4
33124,429,186,4
48036,429,928,2
30833,429,505,4
75494,429,616,3
61841,429,214,3
41055,429,114,5
33085,429,441,3
21856,429,1014,3
84762,429,498,5
19921,429,229,2
38243,429,652,4
44729,429,700,3
85114,429,1133,2
84562,429,1139,2
30822,429,1110,2
65239,429,665,2
24985,429,549,4
90354,429,177,4
21845,429,32,4
45328,429,4,4
33194,429,686,2
28232,429,47,4
30874,429,520,3
26591,429,31,3
84290,429,1074,3
31118,429,83,4
25043,429,504,3
16120,429,628,3
97061,429,472,3
21802,429,153,4
47646,429,961,3
18825,429,219,4
18056,429,744,4
34631,429,274,3
89616,429,540,3
99030,429,440,1
70291,429,786,2
58451,429,847,3
22923,429,89,4
62223,429,88,3
48075,429,654,4
24928,429,1010,3
23084,429,1443,2
21029,429,1285,3
26456,429,165,5
19476,429,1028,3
47696,429,1071,2
17461,429,693,4
64995,429,972,4
90341,429,936,4
24891,429,280,2
24878,429,570,4
26610,429,392,3
99963,429,199,5
45092,429,90,4
35829,429,502,3
76772,429,176,3
20371,430,253,1
46949,430,258,4
42904,430,276,1
27060,430,221,5
26447,430,264,2
91851,430,64,4
29818,430,100,5
17395,430,527,4
26110,430,302,4
36034,430,222,4
36578,430,50,4
51129,430,674,4
79409,430,748,3
28321,430,98,5
39486,430,165,4
37235,430,515,4
98823,430,7,3
68822,430,121,2
24451,430,288,4
24877,430,1347,5
20417,430,237,5
18085,430,656,4
86914,430,168,4
90560,430,297,4
27700,430,286,4
37983,430,294,2
60932,430,300,3
20556,430,547,2
89071,430,123,2
53518,430,137,3
49212,430,42,3
35253,430,514,4
89652,430,151,4
42248,430,462,3
32900,430,628,3
40987,430,328,4
90278,430,303,4
74185,430,235,2
24239,430,273,4
25832,430,293,3
36329,430,1007,3
32192,430,1240,3
19526,430,129,5
78758,430,1375,4
41924,430,181,4
43524,430,318,5
27765,430,12,4
33202,430,124,5
21940,430,744,3
55186,430,152,4
28825,430,117,3
55391,430,101,2
20731,430,234,4
23399,430,9,3
29117,430,164,3
36072,430,56,4
63354,430,528,4
22523,430,436,4
64199,430,148,2
16424,430,10,4
80554,430,523,4
94768,430,127,4
53095,430,19,5
90542,430,298,3
44230,430,248,3
83071,431,332,3
25014,431,307,3
49430,431,302,3
20120,431,879,3
22594,431,322,4
92863,431,303,4
35555,431,358,2
20281,431,323,3
30460,431,245,4
18192,431,538,4
74609,431,269,3
38426,431,689,3
81089,431,328,4
69797,431,294,5
24551,431,754,3
16859,431,286,4
27666,431,300,4
18083,431,748,4
22590,431,988,2
36191,431,327,3
49998,431,690,3
16591,432,111,4
55911,432,93,2
18235,432,274,3
45499,432,7,2
42531,432,257,5
36656,432,24,1
33500,432,181,5
23822,432,763,5
21869,432,405,4
93331,432,293,5
20881,432,871,2
34392,432,100,3
16283,432,295,3
23415,432,246,4
89518,432,313,4
73956,432,827,3
95484,432,1012,5
98214,432,255,5
42009,432,3,3
33928,432,322,3
35353,432,678,4
29352,432,844,4
27522,432,1016,3
16518,432,742,4
60979,432,109,2
43510,432,471,3
68559,432,15,4
22731,432,123,3
17411,432,50,5
26351,432,150,5
44663,432,815,3
98289,432,298,3
54046,432,628,5
24078,432,410,4
24246,432,258,4
52961,432,276,4
52464,432,300,4
42852,432,864,2
33804,432,1049,2
23960,432,315,5
16370,432,620,4
34700,432,121,4
18993,432,1047,5
16101,432,222,4
72266,432,288,5
17005,432,237,5
42149,432,117,4
46554,432,1,2
17881,432,411,3
48500,432,294,4
76056,432,282,5
33554,432,508,5
55111,432,284,4
35552,432,108,3
92302,432,475,4
20660,432,118,4
48821,432,249,5
20385,432,250,1
58094,432,248,4
18688,432,546,3
56091,432,845,4
23486,432,151,4
23552,433,60,5
19345,433,325,2
58559,433,293,3
74737,433,137,5
20870,433,682,2
23106,433,748,4
37853,433,174,5
18401,433,173,4
29798,433,322,2
72547,433,205,3
38947,433,474,3
36603,433,507,4
33910,433,435,4
33576,433,95,3
24448,433,194,5
35951,433,268,3
51996,433,323,1
42940,433,919,5
27599,433,333,2
29403,433,12,5
94792,433,300,3
67141,433,286,5
30756,433,1005,5
65292,433,269,5
22917,433,690,2
36247,433,340,3
28705,433,294,3
28121,433,1598,1
49063,433,246,4
16320,433,302,5
19286,433,50,5
74042,433,457,1
30249,433,754,3
93209,433,245,3
44355,433,326,2
23364,433,657,5
26595,433,59,5
61735,433,358,2
45037,433,273,3
63878,433,276,5
39725,433,303,4
59264,434,287,5
64676,434,288,5
24301,434,125,5
43914,434,7,1
32826,434,237,5
24117,434,220,5
16925,434,815,4
52362,434,975,5
61564,434,225,4
31536,434,1152,5
96091,434,424,1
87651,434,411,5
96366,434,1,4
27681,434,1051,3
30561,434,833,4
64675,434,476,4
19876,434,406,3
52522,434,477,5
30673,434,844,3
58826,434,151,5
23070,434,546,5
59246,434,628,1
26116,434,756,2
16538,434,1060,3
59080,434,283,3
97589,434,1197,5
72534,434,15,3
21742,434,369,4
56102,434,928,5
51477,434,471,2
30715,434,763,5
34729,434,347,1
23443,434,121,4
75383,434,118,5
40433,434,819,3
33334,434,148,3
33546,434,9,1
31695,434,147,3
69058,434,974,5
53239,434,111,5
57155,434,274,5
23754,434,275,3
27706,434,1095,5
54884,434,743,1
60745,435,96,5
42114,435,394,4
48854,435,862,1
31401,435,584,3
81454,435,444,3
17118,435,462,5
36330,435,1128,2
17858,435,386,4
94837,435,208,4
32748,435,122,3
33261,435,317,2
50363,435,561,2
92199,435,596,4
30263,435,786,4
95939,435,8,3
25441,435,86,4
29752,435,1231,2
28606,435,255,3
20574,435,465,2
72180,435,181,5
23889,435,90,4
24407,435,367,3
68277,435,298,4
25446,435,5,2
35446,435,455,3
30897,435,109,4
16110,435,780,2
37680,435,404,2
20579,435,929,2
40161,435,227,4
54485,435,567,3
23560,435,254,3
30483,435,151,3
24552,435,943,3
35370,435,132,3
50404,435,568,2
90890,435,953,3
90270,435,55,5
43858,435,162,1
74455,435,194,4
29717,435,834,5
29599,435,474,3
43229,435,152,4
51676,435,83,4
67876,435,721,4
56441,435,1,5
31383,435,327,3
73854,435,501,3
73850,435,472,2
29321,435,402,3
68270,435,179,5
26406,435,423,2
28544,435,710,4
24892,435,174,5
40000,435,9,4
30163,435,357,4
21487,435,381,4
61083,435,885,3
36180,435,12,5
56430,435,411,3
18669,435,760,1
72126,435,33,3
37724,435,183,5
81715,435,17,2
21501,435,382,3
90825,435,155,3
31417,435,715,3
57714,435,28,3
41047,435,845,3
41971,435,1215,3
44953,435,29,3
23682,435,73,3
22515,435,225,3
64239,435,655,2
62399,435,1291,1
96155,435,722,3
47184,435,448,3
38201,435,24,4
50322,435,7,4
23669,435,1419,2
44942,435,159,5
52411,435,562,5
72319,435,685,2
23001,435,226,4
85101,435,249,4
58119,435,679,3
46109,435,673,3
47715,435,1268,5
30883,435,413,2
17876,435,1217,3
66344,435,265,3
50630,435,640,4
50560,435,983,2
92114,435,101,3
50241,435,219,5
17526,435,746,4
90817,435,79,4
54710,435,821,2
86654,435,53,3
39340,435,684,4
44876,435,69,4
21284,435,171,5
23066,435,257,4
42322,435,1225,3
23701,435,403,4
69600,435,210,4
71742,435,824,1
70244,435,427,3
33141,435,318,5
61941,435,230,3
23788,435,190,4
48871,435,748,4
18517,435,675,3
36173,435,228,4
16357,435,240,3
35374,435,168,5
86844,435,755,2
56561,435,384,3
90762,435,10,5
17702,435,217,4
70125,435,268,5
28525,435,1044,4
54060,435,399,3
30334,435,72,4
30890,435,42,3
33290,435,520,4
33265,435,436,4
20954,435,1039,4
31500,435,825,3
28962,435,21,4
50637,435,424,1
54729,435,222,3
42072,435,117,3
96064,435,366,2
32179,435,385,5
42078,435,358,4
37566,435,392,3
33287,435,435,3
17188,435,443,3
30184,435,961,1
54075,435,573,1
43430,435,258,4
37544,435,67,4
22466,435,63,2
67979,435,527,4
24565,435,40,3
47986,435,631,2
84182,435,778,4
67196,435,44,2
69256,435,919,5
71045,435,1069,4
66829,435,58,3
51542,435,393,2
27015,435,49,4
20756,435,204,3
17328,435,756,3
62724,435,1016,4
16395,435,299,4
97395,435,84,2
20095,435,434,2
29357,435,80,2
55857,435,191,4
96586,435,409,3
51231,435,187,4
30665,435,290,3
91522,435,169,5
33464,435,797,3
70900,435,768,3
47518,435,182,4
69871,435,1014,2
47520,435,206,5
19284,435,173,5
85806,435,658,3
44379,435,105,3
22934,435,50,5
55774,435,1185,1
91537,435,627,3
55773,435,1047,3
22686,435,123,2
20749,435,597,3
38519,435,176,5
96820,435,441,3
58991,435,369,1
58617,435,926,3
20127,435,410,5
65657,435,496,4
18593,435,628,5
35984,435,717,3
41635,435,214,4
88035,435,406,3
73558,435,420,4
22175,435,1109,3
77370,435,405,4
55860,435,578,5
85422,435,412,3
60249,435,476,3
71080,435,636,4
32265,435,211,4
23381,435,136,4
46587,435,977,2
22682,435,841,2
73531,435,39,3
31253,435,1103,4
34161,435,697,4
29469,435,196,4
18633,435,273,5
58929,435,781,3
90398,435,818,2
25123,435,135,3
88063,435,139,2
66856,435,144,4
21715,435,82,5
98127,435,763,5
24141,435,800,4
35698,435,732,4
40684,435,163,3
61679,435,790,4
28243,435,1133,2
28245,435,672,1
52896,435,331,5
38053,435,89,4
35252,435,831,2
44531,435,566,4
26626,435,175,4
97118,435,635,3
27506,435,354,3
17009,435,431,3
21649,435,616,2
35701,435,433,5
73226,435,76,3
17785,435,234,4
96729,435,603,3
75200,435,193,3
44582,435,239,4
44595,435,3,3
90445,435,235,4
17564,435,652,4
38080,435,588,4
29137,435,111,3
42755,435,68,4
28039,435,338,2
80048,435,202,4
49710,435,81,3
47900,435,625,2
33444,435,229,2
25749,435,792,4
23297,435,550,3
17552,435,115,4
97100,435,201,4
33018,435,762,4
20075,435,343,5
29928,435,473,3
65448,435,649,3
26242,435,85,4
92687,435,177,5
62541,435,571,2
57566,435,71,3
20367,435,216,3
28024,435,157,4
26639,435,200,5
24084,435,674,2
21732,435,52,5
37342,435,199,5
69179,435,203,4
29216,435,470,2
69057,435,91,4
52966,435,100,3
17577,435,141,2
33211,435,95,3
51366,435,218,3
70676,435,401,3
92740,435,742,4
79922,435,479,3
21608,435,313,5
42561,435,890,1
67268,435,687,2
59127,435,108,1
25842,435,62,3
16554,435,380,3
46472,435,720,2
25841,435,153,3
95084,435,333,3
27744,435,294,4
70331,435,609,4
33604,435,1228,2
26767,435,1074,2
57057,435,25,5
20323,435,729,2
27131,435,118,2
53666,435,743,3
24875,435,659,4
44021,435,195,5
34662,435,164,2
24607,435,11,5
55045,435,264,3
61261,435,307,5
39477,435,121,3
32442,435,752,3
96353,435,430,5
28068,435,38,2
49393,435,172,5
51631,435,541,4
97983,435,709,4
19835,435,576,3
29019,435,351,2
29532,435,637,4
60390,435,572,2
37882,435,246,5
71409,435,1552,3
53740,435,45,5
27287,435,27,1
49314,435,1061,3
50104,435,250,4
18886,435,188,4
34238,435,23,4
33644,435,451,4
21578,435,184,5
17108,435,1034,2
25336,435,376,2
88878,435,432,3
61148,435,447,3
32897,435,148,3
18840,435,160,5
26428,435,751,4
58590,435,321,3
22869,435,300,2
29259,435,1204,3
18960,435,554,3
72595,435,549,3
54963,435,1151,1
34755,435,826,2
23944,435,542,1
49341,435,569,3
17262,435,693,3
45933,435,1411,1
95079,435,98,5
23947,435,186,4
19639,435,696,3
18354,435,4,4
26105,435,154,4
21178,435,587,3
43072,435,577,3
38909,435,924,3
65078,435,1240,4
91683,435,585,3
17958,435,252,2
22801,435,245,2
60355,435,665,3
26439,435,1401,4
44153,435,31,5
82740,435,930,3
38878,435,167,3
86098,435,288,4
19362,435,185,4
36861,435,944,2
47967,435,156,4
62145,435,928,3
71170,435,56,5
28066,435,128,3
65235,435,291,4
35613,435,895,3
92451,435,559,3
17611,435,1028,2
62278,435,22,4
44121,435,15,3
31098,435,713,5
39484,435,546,4
89009,435,946,2
27430,435,54,4
26130,435,284,2
75986,435,271,4
33178,435,260,3
26479,435,161,3
24632,435,215,2
55168,435,64,5
69321,435,127,4
72691,435,2,4
51039,435,125,3
63904,435,820,1
79800,436,264,2
26885,436,276,4
23899,436,746,5
20883,436,787,5
49313,436,182,5
20930,436,215,4
25803,436,168,3
91634,436,427,3
46572,436,265,3
79035,436,278,2
73603,436,840,3
39363,436,595,5
33939,436,21,3
79021,436,470,4
21485,436,1061,3
62266,436,1053,4
43333,436,95,4
60070,436,204,5
17044,436,411,4
58167,436,217,4
28671,436,1178,3
49195,436,790,3
80248,436,941,4
44996,436,1048,2
39866,436,649,5
28894,436,821,4
49162,436,111,4
50179,436,1058,4
17035,436,73,4
46864,436,441,3
62179,436,506,5
17131,436,174,3
88143,436,928,4
90106,436,11,5
16392,436,238,3
36225,436,721,3
27482,436,381,4
39379,436,723,3
26929,436,794,4
98046,436,468,4
38368,436,568,5
18823,436,658,5
28795,436,172,3
43393,436,974,5
27002,436,159,4
90083,436,425,4
85043,436,986,3
73847,436,925,4
42427,436,785,2
58380,436,43,2
18018,436,133,3
93142,436,550,4
85029,436,869,4
58505,436,1227,2
24161,436,1119,4
27868,436,400,3
39577,436,186,3
42859,436,628,5
25494,436,642,4
23791,436,895,4
19291,436,742,5
23783,436,392,4
42659,436,660,4
42743,436,655,5
25339,436,504,4
88780,436,1489,2
19394,436,226,4
42011,436,26,3
30794,436,347,4
26245,436,200,3
58625,436,99,3
38582,436,216,4
45773,436,367,4
23031,436,102,4
48706,436,65,4
85217,436,507,4
97445,436,856,4
23194,436,90,3
24603,436,739,4
19009,436,1206,3
68476,436,423,4
74831,436,167,3
26379,436,288,4
32407,436,1468,5
62367,436,72,5
16588,436,161,4
61967,436,1028,4
37797,436,218,4
58747,436,327,5
59078,436,340,5
35064,436,553,3
19985,436,546,3
21599,436,537,4
34489,436,287,4
44107,436,92,3
94185,436,1263,3
36503,436,1135,4
31419,436,761,4
32845,436,39,3
19038,436,503,4
82755,436,693,5
37929,436,219,5
40250,436,47,4
68149,436,435,4
51336,436,83,5
26025,436,125,4
82795,436,469,3
21876,436,715,4
32042,436,179,3
23657,436,447,1
17355,436,454,4
41998,436,313,5
17322,436,132,1
19997,436,66,5
71219,436,348,4
19857,436,1522,2
93043,436,187,5
83262,436,144,5
86388,436,1248,3
92621,436,234,3
38949,436,762,4
23581,436,127,5
85520,436,143,2
46007,436,748,3
21011,436,98,4
70973,436,239,3
75115,436,50,4
35653,436,708,3
19892,436,157,5
68848,436,81,3
77774,436,747,5
19001,436,433,5
94382,436,635,3
52777,436,710,4
53705,436,23,4
48163,436,38,3
89458,436,273,4
19596,436,845,5
36093,436,581,4
26684,436,325,3
89827,436,592,3
44371,436,559,4
45260,436,585,3
24746,436,96,4
54347,436,763,4
40413,437,482,5
20331,437,214,4
24779,437,229,3
85026,437,8,4
17823,437,239,4
49712,437,87,3
27315,437,381,5
20454,437,485,4
43058,437,161,2
38679,437,212,3
82293,437,476,4
26134,437,581,1
80467,437,23,4
59050,437,450,3
73263,437,94,4
34627,437,651,4
76539,437,417,5
89656,437,215,3
27446,437,42,3
53701,437,174,5
37205,437,234,4
20328,437,5,2
34669,437,1161,4
17960,437,197,5
28206,437,421,4
47688,437,707,3
93518,437,210,3
16825,437,190,3
21834,437,191,4
82447,437,196,4
27743,437,480,4
80602,437,156,2
25567,437,747,4
63970,437,145,1
16822,437,1404,2
34466,437,70,3
17749,437,755,3
42676,437,588,3
46908,437,614,5
58441,437,629,3
19398,437,652,4
53641,437,111,3
50837,437,435,3
48699,437,428,5
57600,437,436,4
20668,437,501,4
56043,437,1091,3
16946,437,14,5
52185,437,842,4
23961,437,737,1
30281,437,1090,1
43961,437,275,5
52520,437,709,5
33596,437,1039,2
17822,437,665,2
79851,437,1267,4
29522,437,91,3
30058,437,672,1
20110,437,727,3
39849,437,642,1
16756,437,708,4
55276,437,186,3
39811,437,56,4
45423,437,1098,3
19160,437,696,3
44278,437,843,4
34947,437,582,5
85762,437,420,3
40706,437,265,3
27001,437,794,4
28056,437,217,3
19527,437,1153,5
33509,437,497,5
16584,437,165,4
26317,437,657,5
20022,437,423,5
19030,437,451,5
72934,437,203,1
70894,437,26,2
33461,437,287,2
18454,437,418,3
22948,437,433,3
29102,437,674,3
35916,437,387,2
64977,437,583,1
44412,437,699,4
75921,437,52,3
80129,437,226,1
20405,437,658,4
75915,437,1006,3
42914,437,702,1
58823,437,237,4
34038,437,732,4
19531,437,118,2
67164,437,101,3
53229,437,698,2
80134,437,15,4
36265,437,51,1
90590,437,248,2
62494,437,170,5
60279,437,1206,4
24655,437,484,4
34985,437,736,5
82248,437,602,3
23441,437,404,5
85712,437,249,5
82743,437,100,4
52006,437,692,4
89636,437,202,5
87465,437,401,5
29035,437,1075,4
52127,437,82,3
55969,437,521,4
29935,437,512,4
49964,437,514,4
20337,437,50,5
33556,437,301,3
21693,437,162,4
99156,437,462,5
30015,437,684,3
57247,437,478,5
49452,437,143,5
74821,437,443,4
92538,437,319,5
26992,437,208,5
20427,437,283,1
20823,437,710,4
38828,437,137,5
75943,437,172,4
17796,437,86,4
64511,437,253,1
53040,437,30,4
66721,437,221,5
24674,437,216,5
29371,437,654,5
19548,437,499,5
18404,437,584,3
34587,437,778,3
77435,437,200,4
77448,437,189,2
32266,437,134,5
39533,437,154,4
25131,437,88,3
56242,437,507,5
31413,437,12,5
40051,437,185,5
52262,437,77,4
26417,437,218,2
40279,437,90,3
58536,437,432,3
81004,437,117,1
41957,437,176,2
34710,437,47,4
36071,437,83,4
21728,437,683,2
25095,437,276,5
80935,437,1142,4
21030,437,663,5
78412,437,182,2
87727,437,129,1
25908,437,211,4
28258,437,748,4
22992,437,466,2
50665,437,412,3
98564,437,66,3
42266,437,180,4
35280,437,183,3
32789,437,607,5
27419,437,97,3
20271,437,166,4
72488,437,121,3
21217,437,479,5
46228,437,496,4
34281,437,254,3
66262,437,721,2
41997,437,955,4
18808,437,1113,4
34103,437,11,1
35131,437,1148,4
64269,437,559,3
37106,437,181,4
56714,437,195,2
32816,437,660,4
25665,437,124,5
41994,437,603,5
76856,437,716,5
16714,437,1121,5
26790,437,781,4
71898,437,606,4
21874,437,98,5
35075,437,151,5
17145,437,655,4
76820,437,475,3
68081,437,1063,5
46738,437,204,5
45243,437,1227,3
24916,437,473,5
20515,437,65,4
43688,437,1599,5
24492,437,133,5
34681,437,730,3
36378,437,770,3
29783,437,179,4
67994,437,13,4
16889,437,419,5
36533,437,244,3
43584,437,207,4
65876,437,425,4
39045,437,753,4
22259,437,213,4
46752,437,318,4
67508,437,71,3
37172,437,463,5
33916,437,116,3
50742,437,705,4
72533,437,511,5
17688,437,173,4
34296,437,566,3
77905,437,139,3
34600,437,95,4
39194,437,281,1
61924,437,79,4
86406,437,152,4
23765,437,393,3
45272,437,286,2
23013,437,969,4
77832,437,153,5
23905,437,483,5
63009,437,415,4
51450,437,523,3
46182,437,812,3
40808,437,946,3
17522,437,1262,3
50765,437,219,3
24268,437,517,4
26797,437,168,3
30342,437,144,2
41108,437,1036,5
42200,437,28,3
23184,437,1134,4
31144,437,1007,5
27275,437,58,4
55523,437,697,4
22379,437,89,2
59503,437,292,5
26895,437,132,5
56185,437,378,4
92244,437,558,3
38363,437,447,4
22479,437,131,5
47187,437,402,2
36060,437,288,2
25919,437,518,2
98307,437,135,4
38232,437,99,4
40030,437,238,5
18319,437,640,1
80804,437,961,5
45345,437,739,3
26427,437,746,4
23787,437,1211,4
32819,437,155,3
25415,437,69,2
25890,438,286,2
24455,438,121,5
23288,438,237,5
16712,438,476,5
17447,438,1028,2
92034,438,300,4
40717,438,21,2
89608,438,619,4
20231,438,321,5
74290,438,148,5
25496,438,118,4
20007,438,9,4
32776,438,255,4
56370,438,864,3
72928,438,281,4
26485,438,866,5
25451,438,181,4
29548,438,845,4
80915,438,301,4
59098,438,815,5
21534,438,269,4
27780,438,280,5
68580,438,284,2
94499,438,252,4
99324,438,282,5
65473,438,1,4
76873,438,257,4
32321,438,100,4
35769,438,220,4
36316,438,471,4
19940,438,50,5
18856,438,15,4
40053,438,245,5
41505,439,240,3
39314,439,246,4
37174,439,285,5
29716,439,288,3
22599,439,257,4
79428,439,290,4
28153,439,93,4
20314,439,242,5
27052,439,405,4
43508,439,591,4
43227,439,7,4
18991,439,14,5
47798,439,1328,4
35890,439,147,4
52029,439,301,3
19424,439,13,3
37997,439,273,2
95851,439,1600,5
62594,439,276,5
18023,439,125,3
35882,439,895,3
47437,439,293,3
56791,439,307,3
89032,439,268,4
33100,439,300,4
52150,439,100,3
48074,439,121,2
34137,439,237,5
27760,439,282,3
32611,439,1048,4
29882,439,475,3
77080,440,883,5
59431,440,272,5
48468,440,988,1
48057,440,904,5
21908,440,1073,4
24376,440,323,1
33344,440,243,1
44383,440,350,5
41100,440,1105,5
62420,440,340,2
54340,440,329,5
30007,440,319,2
92188,440,245,4
23610,440,512,3
47985,440,70,4
19341,440,1038,5
95698,440,213,4
81983,440,462,5
40322,440,313,4
64878,440,749,3
34597,440,171,5
85300,440,258,4
56891,440,312,5
26350,440,971,5
21997,440,1504,4
71572,440,361,5
23314,440,283,5
24570,440,751,3
28414,440,271,5
51893,440,310,3
75786,440,324,5
19060,440,886,5
17136,440,690,4
39855,440,328,3
34891,440,582,3
94879,440,304,5
36211,440,86,5
23681,440,515,4
72288,440,923,5
58103,440,242,5
49171,440,198,4
45850,440,1194,5
31133,440,937,5
32960,440,1191,5
40099,440,750,5
50258,440,300,3
37601,440,1591,5
72805,440,57,5
50578,440,736,5
54150,440,1265,5
32586,440,921,5
28747,441,15,3
76916,441,338,4
89409,441,100,3
55511,441,7,4
36117,441,259,3
48317,441,121,4
21751,441,25,3
36922,441,1,5
37002,441,405,3
43275,441,294,4
32020,441,751,4
43823,441,342,4
34032,441,117,4
26334,441,9,4
31470,441,288,2
99902,441,282,4
97399,441,300,3
79402,441,538,3
64873,441,313,4
36790,441,683,2
20478,442,22,2
26488,442,82,3
23860,442,286,2
28603,442,403,4
92185,442,738,3
21410,442,873,2
35527,442,684,3
98578,442,90,3
33885,442,56,5
84201,442,313,3
38052,442,203,3
28142,442,1067,3
52928,442,209,4
38977,442,635,4
28427,442,1183,3
17531,442,98,4
17226,442,182,4
72194,442,227,3
26502,442,943,4
37694,442,508,3
17194,442,31,3
37635,442,100,2
44880,442,33,3
17148,442,385,3
60880,442,979,3
60882,442,195,4
44875,442,117,3
23662,442,342,2
63342,442,68,3
51830,442,11,4
60912,442,769,1
23648,442,159,4
18426,442,229,3
35894,442,672,3
72433,442,268,4
21175,442,230,3
87624,442,871,1
44800,442,27,2
84979,442,77,3
35623,442,17,4
52109,442,746,3
35869,442,67,3
21007,442,184,2
18470,442,452,3
49758,442,294,2
61422,442,988,1
85912,442,92,5
45617,442,7,4
37982,442,276,4
26645,442,685,2
20754,442,834,2
53271,442,576,2
52690,442,219,3
30054,442,210,3
18378,442,39,3
19485,442,572,3
25795,442,350,2
24083,442,780,3
67260,442,433,4
17421,442,54,3
83299,442,69,3
43988,442,1218,2
23952,442,168,4
43135,442,174,4
28373,442,482,3
20459,442,591,3
32922,442,53,3
80626,442,172,5
61277,442,228,5
19389,442,129,4
18346,442,14,1
83528,442,1074,3
30101,442,281,3
22880,442,26,3
95395,442,742,3
55122,442,64,5
19658,442,38,3
68531,442,188,3
38276,442,186,4
52008,442,234,4
22237,442,44,2
16935,442,401,2
66799,442,153,3
31811,442,665,2
47243,442,217,3
27712,442,710,5
28773,442,156,4
29038,442,12,4
42441,442,449,2
74578,442,218,3
19796,442,29,3
42365,442,240,2
63779,442,410,4
32127,442,177,4
19234,442,578,2
57397,442,154,4
88133,442,928,3
34603,442,226,3
18107,442,554,2
57010,442,62,2
36597,442,273,4
64175,442,150,4
36718,442,695,5
34607,442,810,2
28827,442,628,4
66382,442,859,3
55970,442,176,5
37306,442,550,2
47599,442,144,4
48812,442,231,3
66873,442,447,3
74813,442,89,4
18742,442,559,2
78890,442,470,4
88871,442,986,1
57004,442,1188,3
64505,442,436,3
89235,442,164,2
22025,442,546,3
29199,442,1098,4
96894,442,96,4
40696,442,367,2
77086,442,121,2
41310,442,288,4
19750,442,636,5
19183,442,41,4
77563,442,1170,4
39904,442,975,3
22177,442,79,3
96927,442,405,3
31919,442,318,4
25008,442,569,2
97273,442,2,3
89571,442,239,3
57781,442,204,3
97079,442,450,3
37283,442,161,3
25559,442,42,4
89248,442,441,3
77704,442,181,4
66027,442,222,3
59744,442,55,3
29918,442,800,3
71683,443,333,5
53078,443,309,5
58348,443,313,4
74996,443,269,3
33881,443,644,3
67113,443,260,1
56926,443,358,1
94245,443,39,1
42842,443,340,5
90684,443,948,1
72605,443,175,2
46670,443,343,5
38436,443,286,5
97775,443,245,3
29454,443,327,4
28222,443,258,5
59709,443,294,5
44012,443,12,5
84417,443,307,3
38801,443,678,2
24883,443,271,4
41124,443,687,3
72942,443,748,4
26191,443,323,2
23794,444,100,5
50720,444,748,1
31356,444,515,4
34473,444,271,3
22117,444,1483,2
67165,444,307,3
74722,444,272,5
19369,444,751,4
18857,444,50,5
59846,444,258,3
44399,444,9,5
24861,444,678,3
19726,444,906,4
67047,444,328,5
35287,444,313,4
68754,444,286,2
76912,444,269,4
66497,444,306,5
30366,444,912,4
22945,444,300,4
21044,444,916,3
37412,444,251,5
52189,444,245,4
39178,444,275,4
30205,445,544,2
55938,445,744,2
34895,445,310,1
33475,445,23,3
59547,445,689,1
51214,445,1008,1
17428,445,410,1
30142,445,871,2
79245,445,288,2
48264,445,1012,1
20344,445,291,2
83911,445,249,2
21322,445,121,1
25845,445,844,2
44434,445,118,2
55808,445,840,1
17718,445,823,1
44357,445,7,1
28189,445,147,2
17271,445,597,1
65510,445,1014,1
26656,445,248,1
38108,445,895,2
91559,445,271,1
83072,445,56,5
42995,445,333,2
45776,445,1097,1
79061,445,902,4
67565,445,300,1
23062,445,475,5
17949,445,919,1
77028,445,272,3
66404,445,433,2
93559,445,151,4
21850,445,150,2
90537,445,879,2
74732,445,96,4
17306,445,195,2
96714,445,183,2
28619,445,881,1
33514,445,221,1
58726,445,1081,1
40031,445,100,2
25614,445,479,3
94038,445,1009,2
28604,445,1528,2
80650,445,994,1
66432,445,1047,1
76624,445,327,2
60487,445,79,4
28350,445,64,2
23193,445,87,3
61907,445,979,2
53277,445,330,2
37575,445,346,5
30179,445,405,4
24000,445,829,1
45503,445,340,5
66894,445,289,1
26853,445,831,1
22873,445,504,3
29638,445,313,2
81499,445,1534,1
46484,445,144,3
73170,445,274,2
21761,445,886,3
18116,445,204,3
99359,445,1,3
65004,445,460,2
39608,445,1010,1
37052,445,276,3
57596,445,1199,1
40311,445,268,1
76099,445,298,2
99328,445,458,2
18117,445,1591,4
52220,445,181,2
51420,445,127,2
86504,445,93,1
41040,445,55,1
25413,445,209,4
34812,445,174,4
43672,445,245,2
38269,445,1601,1
84893,445,343,1
21329,445,246,1
79689,445,508,2
40204,445,1598,1
22053,445,1187,3
48959,445,818,1
61669,445,302,1
90768,445,1378,2
62604,445,1143,4
18920,445,763,2
28744,445,959,5
78152,445,546,2
18206,445,408,3
65995,445,1051,1
93795,445,933,1
96144,445,1016,1
50603,445,208,2
52106,445,591,2
51970,445,752,1
75496,445,1129,4
55956,445,1011,1
26050,445,295,1
35229,445,603,3
67763,445,257,2
33130,445,293,3
45278,445,762,1
35584,445,28,4
17908,445,628,1
26365,445,117,1
36293,445,1252,1
41788,445,203,3
43395,445,9,2
23487,445,845,2
18673,445,123,1
42627,445,273,2
